time,Open,High,Low,Close,Volume,spread,real_volume
2024-12-24 04:30:00,2618.527,2619.602,2618.268,2619.476,772,160,0
2024-12-24 04:45:00,2619.517,2620.507,2618.946,2620.182,898,160,0
2024-12-24 05:00:00,2620.222,2621.405,2620.214,2621.266,882,160,0
2024-12-24 05:15:00,2621.255,2621.408,2618.803,2618.962,769,159,0
2024-12-24 05:30:00,2618.996,2620.218,2618.447,2619.617,1551,159,0
2024-12-24 05:45:00,2619.61,2620.77,2618.347,2619.274,1262,160,0
2024-12-24 06:00:00,2619.233,2619.467,2617.09,2617.707,1354,160,0
2024-12-24 06:15:00,2617.708,2618.525,2616.422,2617.565,1289,159,0
2024-12-24 06:30:00,2617.576,2618.376,2616.993,2618.135,1212,159,0
2024-12-24 06:45:00,2618.102,2619.811,2617.434,2618.982,1188,159,0
2024-12-24 07:00:00,2618.975,2621.472,2618.653,2619.723,1310,160,0
2024-12-24 07:15:00,2619.722,2621.034,2619.119,2620.726,1027,160,0
2024-12-24 07:30:00,2620.71,2620.942,2618.585,2619.919,1193,159,0
2024-12-24 07:45:00,2619.907,2620.402,2617.949,2618.451,1094,159,0
2024-12-24 08:00:00,2618.509,2618.88,2617.246,2618.497,1199,160,0
2024-12-24 08:15:00,2618.459,2619.806,2618.197,2618.491,1036,159,0
2024-12-24 08:30:00,2618.411,2619.385,2617.842,2618.853,1177,159,0
2024-12-24 08:45:00,2618.846,2618.92,2616.818,2617.395,1186,160,0
2024-12-24 09:00:00,2617.364,2618.337,2615.69,2615.94,1218,159,0
2024-12-24 09:15:00,2615.955,2616.317,2613.903,2615.172,1243,159,0
2024-12-24 09:30:00,2615.162,2615.988,2614.319,2614.581,1087,160,0
2024-12-24 09:45:00,2614.6,2614.897,2613.375,2613.551,1175,160,0
2024-12-24 10:00:00,2613.551,2616.448,2613.088,2616.114,1261,159,0
2024-12-24 10:15:00,2616.108,2617.901,2615.995,2616.971,1159,160,0
2024-12-24 10:30:00,2616.956,2616.956,2614.371,2615.755,1156,160,0
2024-12-24 10:45:00,2615.818,2617.285,2615.352,2615.573,1145,160,0
2024-12-24 11:00:00,2615.536,2615.94,2614.33,2615.883,1048,159,0
2024-12-24 11:15:00,2615.88,2616.263,2612.826,2613.179,1077,160,0
2024-12-24 11:30:00,2613.136,2614.722,2612.398,2614.254,1064,160,0
2024-12-24 11:45:00,2614.258,2616.07,2614.135,2615.152,1167,159,0
2024-12-24 12:00:00,2615.199,2615.712,2613.787,2614.962,1252,160,0
2024-12-24 12:15:00,2614.965,2616.407,2614.024,2614.431,1331,159,0
2024-12-24 12:30:00,2614.409,2615.348,2613.457,2614.724,1342,160,0
2024-12-24 12:45:00,2614.702,2615.633,2612.526,2613.786,1372,159,0
2024-12-24 13:00:00,2613.747,2614.72,2612.914,2613.916,1924,160,0
2024-12-24 13:15:00,2613.919,2614.463,2612.564,2613.135,1779,159,0
2024-12-24 13:30:00,2613.057,2613.46,2611.272,2612.78,1919,160,0
2024-12-24 13:45:00,2612.766,2614.689,2611.782,2614.227,1655,159,0
2024-12-24 14:00:00,2614.269,2615.532,2613.722,2614.303,1909,159,0
2024-12-24 14:15:00,2614.31,2617.266,2613.618,2616.515,1687,159,0
2024-12-24 14:30:00,2616.473,2617.02,2612.251,2614.195,2507,159,0
2024-12-24 14:45:00,2614.238,2614.329,2610.116,2610.933,1956,159,0
2024-12-24 15:00:00,2610.924,2612.794,2610.007,2612.758,1988,159,0
2024-12-24 15:15:00,2612.793,2613.478,2610.96,2612.374,1760,159,0
2024-12-24 15:30:00,2612.303,2613.119,2610.849,2611.264,1991,160,0
2024-12-24 15:45:00,2611.253,2611.809,2610.238,2611.664,2084,160,0
2024-12-24 16:00:00,2611.717,2614.17,2611.492,2613.614,1741,160,0
2024-12-24 16:15:00,2613.582,2616.229,2613.582,2615.616,1518,160,0
2024-12-24 16:30:00,2615.658,2617.811,2615.619,2617.455,1571,159,0
2024-12-24 16:45:00,2617.464,2617.757,2615.573,2615.955,1594,159,0
2024-12-24 17:00:00,2615.908,2616.542,2615.203,2615.563,1543,159,0
2024-12-24 17:15:00,2615.515,2619.335,2615.456,2619.152,2370,159,0
2024-12-24 17:30:00,2619.11,2619.151,2617.321,2617.792,2202,159,0
2024-12-24 17:45:00,2617.752,2617.856,2615.808,2617.072,3229,159,0
2024-12-24 18:00:00,2617.134,2617.883,2616.088,2616.689,1168,159,0
2024-12-24 18:15:00,2616.662,2616.825,2614.854,2616.713,1007,160,0
2024-12-25 23:00:00,2615.621,2618.316,2615.371,2617.851,814,160,0
2024-12-25 23:15:00,2617.936,2620.115,2617.814,2619.894,681,160,0
2024-12-25 23:30:00,2619.85,2620.1,2618.537,2618.675,473,160,0
2024-12-25 23:45:00,2618.678,2618.965,2618.06,2618.656,444,160,0
2024-12-26 00:00:00,2618.647,2620.027,2618.613,2619.41,543,160,0
2024-12-26 00:15:00,2619.408,2620.476,2619.261,2620.19,497,159,0
2024-12-26 00:30:00,2620.155,2622.797,2620.024,2621.131,1225,160,0
2024-12-26 00:45:00,2621.14,2622.278,2620.494,2621.538,1028,159,0
2024-12-26 01:00:00,2621.575,2625.524,2620.8,2624.516,2209,160,0
2024-12-26 01:15:00,2624.524,2626.382,2623.94,2625.846,1603,159,0
2024-12-26 01:30:00,2625.88,2627.787,2625.791,2626.39,1444,160,0
2024-12-26 01:45:00,2626.429,2627.76,2626.025,2626.656,1243,159,0
2024-12-26 02:00:00,2626.632,2627.123,2625.968,2626.508,1247,159,0
2024-12-26 02:15:00,2626.542,2627.05,2625.88,2626.249,919,159,0
2024-12-26 02:30:00,2626.258,2627.436,2625.776,2626.236,979,160,0
2024-12-26 02:45:00,2626.224,2627.841,2625.869,2627.538,996,160,0
2024-12-26 03:00:00,2627.568,2629.113,2627.491,2628.522,1087,160,0
2024-12-26 03:15:00,2628.506,2628.752,2626.041,2626.155,1245,160,0
2024-12-26 03:30:00,2626.159,2628.732,2626.079,2627.484,952,160,0
2024-12-26 03:45:00,2627.495,2627.627,2625.718,2626.893,1148,160,0
2024-12-26 04:00:00,2626.894,2627.219,2626.298,2626.815,673,159,0
2024-12-26 04:15:00,2626.742,2628.158,2626.405,2627.345,822,160,0
2024-12-26 04:30:00,2627.341,2629.252,2626.929,2628.761,814,159,0
2024-12-26 04:45:00,2628.751,2629.0,2627.373,2627.378,806,160,0
2024-12-26 05:00:00,2627.383,2627.508,2626.27,2626.843,1009,159,0
2024-12-26 05:15:00,2626.842,2627.572,2625.946,2627.081,814,159,0
2024-12-26 05:30:00,2627.135,2628.203,2626.472,2627.509,1246,159,0
2024-12-26 05:45:00,2627.509,2628.337,2626.389,2626.423,1051,159,0
2024-12-26 06:00:00,2626.324,2627.349,2624.623,2627.017,1258,160,0
2024-12-26 06:15:00,2627.016,2627.236,2626.273,2626.992,857,160,0
2024-12-26 06:30:00,2626.966,2627.057,2625.108,2625.355,888,160,0
2024-12-26 06:45:00,2625.395,2626.657,2624.989,2626.155,909,159,0
2024-12-26 07:00:00,2626.169,2629.713,2625.949,2627.232,1500,159,0
2024-12-26 07:15:00,2627.2,2627.536,2623.947,2624.668,1283,159,0
2024-12-26 07:30:00,2624.599,2625.057,2623.597,2624.478,874,159,0
2024-12-26 07:45:00,2624.542,2625.807,2624.358,2625.413,965,160,0
2024-12-26 08:00:00,2625.398,2628.698,2625.349,2628.184,1405,159,0
2024-12-26 08:15:00,2628.212,2629.042,2626.805,2627.351,1155,160,0
2024-12-26 08:30:00,2627.346,2627.389,2625.13,2626.041,1145,159,0
2024-12-26 08:45:00,2626.055,2627.911,2625.82,2627.474,1024,159,0
2024-12-26 09:00:00,2627.467,2628.153,2626.333,2627.68,1073,160,0
2024-12-26 09:15:00,2627.646,2627.766,2625.901,2626.134,836,160,0
2024-12-26 09:30:00,2626.137,2627.52,2625.832,2627.359,727,160,0
2024-12-26 09:45:00,2627.364,2628.294,2627.083,2627.368,867,160,0
2024-12-26 10:00:00,2627.411,2628.249,2627.14,2627.791,875,160,0
2024-12-26 10:15:00,2627.793,2628.681,2626.742,2627.53,969,159,0
2024-12-26 10:30:00,2627.535,2629.315,2627.143,2628.57,982,159,0
2024-12-26 10:45:00,2628.605,2629.395,2628.385,2628.716,918,159,0
2024-12-26 11:00:00,2628.718,2630.019,2628.099,2629.133,1253,160,0
2024-12-26 11:15:00,2629.114,2629.422,2628.242,2629.263,1136,160,0
2024-12-26 11:30:00,2629.3,2629.848,2628.049,2628.619,918,160,0
2024-12-26 11:45:00,2628.66,2628.763,2627.782,2627.882,953,160,0
2024-12-26 12:00:00,2627.855,2628.458,2625.119,2625.614,1318,159,0
2024-12-26 12:15:00,2625.615,2626.566,2624.64,2626.159,1296,160,0
2024-12-26 12:30:00,2626.162,2627.212,2625.849,2626.144,1148,159,0
2024-12-26 12:45:00,2626.157,2627.22,2625.662,2626.686,1156,159,0
2024-12-26 13:00:00,2626.646,2631.163,2626.611,2630.225,2600,159,0
2024-12-26 13:15:00,2630.194,2630.58,2626.946,2628.274,2054,159,0
2024-12-26 13:30:00,2628.364,2628.364,2623.751,2623.978,2472,159,0
2024-12-26 13:45:00,2623.939,2624.372,2621.718,2623.113,2411,159,0
2024-12-26 14:00:00,2623.123,2625.37,2622.474,2625.37,1849,160,0
2024-12-26 14:15:00,2625.378,2627.507,2625.295,2626.64,1532,159,0
2024-12-26 14:30:00,2626.568,2626.787,2624.581,2626.17,2479,159,0
2024-12-26 14:45:00,2626.212,2630.149,2626.212,2629.979,2298,159,0
2024-12-26 15:00:00,2629.964,2634.998,2629.023,2634.778,2487,159,0
2024-12-26 15:15:00,2634.822,2635.981,2633.541,2635.248,2038,159,0
2024-12-26 15:30:00,2635.287,2637.465,2634.715,2636.113,1840,160,0
2024-12-26 15:45:00,2636.065,2639.177,2635.951,2636.479,2124,160,0
2024-12-26 16:00:00,2636.527,2636.838,2632.935,2634.762,2162,159,0
2024-12-26 16:15:00,2634.739,2635.275,2632.884,2633.486,1970,160,0
2024-12-26 16:30:00,2633.55,2633.582,2631.503,2633.055,1402,159,0
2024-12-26 16:45:00,2633.045,2633.626,2631.972,2632.118,1513,160,0
2024-12-26 17:00:00,2632.157,2632.263,2630.193,2630.521,1489,159,0
2024-12-26 17:15:00,2630.484,2631.159,2628.388,2628.535,1487,159,0
2024-12-26 17:30:00,2628.578,2630.707,2628.128,2630.68,1443,159,0
2024-12-26 17:45:00,2630.712,2630.712,2627.885,2629.355,1746,159,0
2024-12-26 18:00:00,2629.314,2633.854,2629.183,2631.613,2077,159,0
2024-12-26 18:15:00,2631.61,2635.584,2631.426,2635.036,1825,159,0
2024-12-26 18:30:00,2635.011,2635.975,2633.705,2634.276,1360,159,0
2024-12-26 18:45:00,2634.31,2635.61,2634.004,2634.761,1357,159,0
2024-12-26 19:00:00,2634.735,2634.735,2632.689,2633.812,1363,159,0
2024-12-26 19:15:00,2633.781,2634.597,2632.939,2634.038,1176,160,0
2024-12-26 19:30:00,2634.077,2635.812,2633.687,2635.395,1074,160,0
2024-12-26 19:45:00,2635.415,2635.81,2634.405,2634.95,978,160,0
2024-12-26 20:00:00,2634.873,2636.001,2634.387,2635.473,1033,159,0
2024-12-26 20:15:00,2635.473,2636.162,2635.053,2635.536,1191,160,0
2024-12-26 20:30:00,2635.51,2635.838,2634.273,2634.311,1414,160,0
2024-12-26 20:45:00,2634.316,2634.756,2633.73,2634.406,2196,160,0
2024-12-26 21:00:00,2634.431,2634.619,2633.198,2633.767,922,159,0
2024-12-26 21:15:00,2633.803,2634.416,2633.705,2634.129,601,160,0
2024-12-26 21:30:00,2634.116,2634.163,2633.524,2634.016,446,160,0
2024-12-26 21:45:00,2634.019,2634.489,2633.117,2633.486,603,159,0
2024-12-26 23:00:00,2628.46,2633.976,2624.659,2632.688,1220,159,0
2024-12-26 23:15:00,2632.682,2633.523,2632.488,2632.564,629,159,0
2024-12-26 23:30:00,2632.556,2633.492,2632.181,2633.443,517,160,0
2024-12-26 23:45:00,2633.426,2634.49,2631.566,2632.684,1436,160,0
2024-12-27 00:00:00,2632.689,2633.732,2631.707,2633.615,789,159,0
2024-12-27 00:15:00,2633.567,2634.039,2632.362,2632.495,667,160,0
2024-12-27 00:30:00,2632.41,2632.988,2631.303,2631.664,766,160,0
2024-12-27 00:45:00,2631.669,2632.237,2631.341,2631.387,832,160,0
2024-12-27 01:00:00,2631.351,2633.83,2630.795,2632.778,1963,160,0
2024-12-27 01:15:00,2632.741,2633.866,2631.008,2631.269,1366,160,0
2024-12-27 01:30:00,2631.276,2632.187,2630.624,2631.444,1370,159,0
2024-12-27 01:45:00,2631.39,2633.637,2631.365,2632.154,1320,160,0
2024-12-27 02:00:00,2632.128,2632.269,2629.697,2629.917,1335,159,0
2024-12-27 02:15:00,2629.887,2631.088,2629.595,2630.082,1040,160,0
2024-12-27 02:30:00,2630.008,2630.809,2628.886,2629.546,1427,159,0
2024-12-27 02:45:00,2629.562,2633.738,2629.449,2632.927,1557,160,0
2024-12-27 03:00:00,2632.916,2633.089,2631.647,2632.612,1344,159,0
2024-12-27 03:15:00,2632.618,2633.444,2631.8,2632.837,1394,159,0
2024-12-27 03:30:00,2632.823,2635.512,2632.76,2634.211,1655,159,0
2024-12-27 03:45:00,2634.211,2634.715,2633.698,2633.698,1056,159,0
2024-12-27 04:00:00,2633.744,2633.855,2632.186,2632.936,974,160,0
2024-12-27 04:15:00,2632.967,2633.615,2631.974,2632.717,1001,160,0
2024-12-27 04:30:00,2632.681,2633.854,2632.391,2633.589,805,159,0
2024-12-27 04:45:00,2633.571,2633.965,2632.993,2633.493,624,160,0
2024-12-27 05:00:00,2633.513,2634.236,2632.933,2632.994,824,160,0
2024-12-27 05:15:00,2633.001,2634.01,2632.692,2633.753,794,159,0
2024-12-27 05:30:00,2633.753,2634.166,2632.52,2632.681,1256,160,0
2024-12-27 05:45:00,2632.686,2632.895,2631.338,2631.342,1057,159,0
2024-12-27 06:00:00,2631.311,2633.945,2631.256,2633.763,1198,160,0
2024-12-27 06:15:00,2633.75,2637.029,2633.75,2636.505,1478,160,0
2024-12-27 06:30:00,2636.553,2636.998,2634.019,2635.067,1605,159,0
2024-12-27 06:45:00,2635.046,2635.609,2633.84,2634.695,1225,160,0
2024-12-27 07:00:00,2634.748,2637.493,2633.955,2636.659,1618,159,0
2024-12-27 07:15:00,2636.625,2637.716,2636.107,2636.382,1551,160,0
2024-12-27 07:30:00,2636.347,2638.314,2635.251,2635.598,1547,159,0
2024-12-27 07:45:00,2635.593,2636.036,2633.127,2633.638,1286,160,0
2024-12-27 08:00:00,2633.599,2633.599,2627.88,2629.506,1944,159,0
2024-12-27 08:15:00,2629.555,2630.016,2627.47,2629.534,1898,159,0
2024-12-27 08:30:00,2629.532,2630.14,2627.951,2628.068,1311,160,0
2024-12-27 08:45:00,2628.07,2628.122,2626.072,2626.195,1347,159,0
2024-12-27 09:00:00,2626.198,2627.18,2625.192,2625.817,1306,160,0
2024-12-27 09:15:00,2625.822,2627.707,2625.044,2627.193,1165,159,0
2024-12-27 09:30:00,2627.18,2627.18,2624.488,2624.819,1181,160,0
2024-12-27 09:45:00,2624.81,2625.319,2623.635,2624.044,1181,160,0
2024-12-27 10:00:00,2624.011,2625.81,2623.758,2625.81,1158,160,0
2024-12-27 10:15:00,2625.798,2627.307,2625.337,2627.158,1129,160,0
2024-12-27 10:30:00,2627.121,2628.089,2623.452,2625.165,1557,160,0
2024-12-27 10:45:00,2625.16,2626.893,2624.928,2626.676,1178,159,0
2024-12-27 11:00:00,2626.711,2626.845,2625.133,2626.423,1263,159,0
2024-12-27 11:15:00,2626.45,2627.503,2626.006,2626.156,1253,159,0
2024-12-27 11:30:00,2626.123,2627.724,2625.765,2627.72,1002,159,0
2024-12-27 11:45:00,2627.715,2628.897,2627.293,2628.642,1248,160,0
2024-12-27 12:00:00,2628.638,2630.644,2628.308,2630.432,1345,159,0
2024-12-27 12:15:00,2630.439,2631.55,2628.091,2628.733,1483,159,0
2024-12-27 12:30:00,2628.761,2629.865,2627.471,2627.619,1571,159,0
2024-12-27 12:45:00,2627.657,2628.338,2625.654,2626.221,1287,160,0
2024-12-27 13:00:00,2626.294,2626.697,2621.515,2625.811,3199,159,0
2024-12-27 13:15:00,2625.855,2627.301,2619.883,2620.648,2986,159,0
2024-12-27 13:30:00,2620.649,2621.886,2618.052,2621.268,2555,159,0
2024-12-27 13:45:00,2621.316,2622.676,2618.778,2618.778,2598,160,0
2024-12-27 14:00:00,2618.828,2619.414,2614.976,2616.597,2901,159,0
2024-12-27 14:15:00,2616.617,2618.914,2614.229,2614.956,2287,159,0
2024-12-27 14:30:00,2614.926,2616.728,2611.579,2616.328,4561,159,0
2024-12-27 14:45:00,2616.297,2618.215,2615.043,2615.761,3278,160,0
2024-12-27 15:00:00,2615.718,2618.431,2613.666,2615.094,3233,159,0
2024-12-27 15:15:00,2615.122,2617.527,2613.893,2614.838,2858,159,0
2024-12-27 15:30:00,2614.801,2617.752,2612.897,2617.161,2543,160,0
2024-12-27 15:45:00,2617.199,2619.469,2616.882,2618.134,2110,159,0
2024-12-27 16:00:00,2618.174,2619.054,2616.369,2616.683,1851,159,0
2024-12-27 16:15:00,2616.723,2619.501,2615.288,2618.993,1841,160,0
2024-12-27 16:30:00,2619.011,2619.252,2616.795,2617.589,1906,160,0
2024-12-27 16:45:00,2617.624,2619.801,2616.992,2617.889,1846,159,0
2024-12-27 17:00:00,2617.928,2618.303,2614.97,2615.483,1666,159,0
2024-12-27 17:15:00,2615.516,2616.745,2614.91,2615.887,2054,159,0
2024-12-27 17:30:00,2615.905,2616.452,2614.089,2616.002,2081,159,0
2024-12-27 17:45:00,2615.996,2616.22,2614.479,2615.839,1684,160,0
2024-12-27 18:00:00,2615.877,2617.936,2615.287,2617.846,1500,160,0
2024-12-27 18:15:00,2617.822,2617.955,2615.691,2616.959,1522,159,0
2024-12-27 18:30:00,2616.995,2620.148,2616.995,2619.61,1443,159,0
2024-12-27 18:45:00,2619.617,2619.854,2618.024,2618.689,1168,160,0
2024-12-27 19:00:00,2618.667,2618.924,2617.515,2617.599,1383,159,0
2024-12-27 19:15:00,2617.622,2618.938,2617.417,2618.643,1194,160,0
2024-12-27 19:30:00,2618.611,2619.594,2618.432,2619.456,987,160,0
2024-12-27 19:45:00,2619.459,2621.394,2619.448,2620.685,1031,160,0
2024-12-27 20:00:00,2620.719,2620.85,2614.908,2615.172,1387,159,0
2024-12-27 20:15:00,2615.211,2615.854,2613.173,2613.238,1272,159,0
2024-12-27 20:30:00,2613.221,2614.677,2612.713,2613.446,1762,160,0
2024-12-27 20:45:00,2613.491,2616.934,2613.491,2615.499,1799,159,0
2024-12-27 21:00:00,2615.458,2616.486,2615.32,2616.474,753,160,0
2024-12-27 21:15:00,2616.471,2616.743,2615.823,2616.223,569,160,0
2024-12-27 21:30:00,2616.193,2618.937,2615.861,2618.937,717,160,0
2024-12-27 21:45:00,2618.948,2621.98,2618.656,2621.623,1535,159,0
2024-12-29 23:00:00,2621.977,2623.301,2621.632,2623.044,871,160,0
2024-12-29 23:15:00,2623.001,2626.102,2622.428,2623.857,1182,159,0
2024-12-29 23:30:00,2623.831,2624.8,2622.48,2624.76,810,160,0
2024-12-29 23:45:00,2624.772,2626.159,2623.753,2624.035,1144,160,0
2024-12-30 00:00:00,2624.08,2625.489,2623.789,2624.32,900,159,0
2024-12-30 00:15:00,2624.384,2624.41,2623.041,2624.207,784,160,0
2024-12-30 00:30:00,2624.225,2624.365,2622.778,2623.601,734,159,0
2024-12-30 00:45:00,2623.617,2623.905,2621.486,2622.555,897,159,0
2024-12-30 01:00:00,2622.592,2624.804,2622.103,2623.537,2927,159,0
2024-12-30 01:15:00,2623.57,2626.285,2623.57,2625.298,1657,160,0
2024-12-30 01:30:00,2625.374,2626.833,2624.76,2625.762,1649,159,0
2024-12-30 01:45:00,2625.762,2626.24,2623.928,2624.346,1376,160,0
2024-12-30 02:00:00,2624.359,2624.359,2622.36,2623.673,1430,159,0
2024-12-30 02:15:00,2623.711,2624.458,2622.979,2623.89,958,160,0
2024-12-30 02:30:00,2623.907,2625.498,2623.403,2623.795,1308,159,0
2024-12-30 02:45:00,2623.846,2624.896,2623.003,2623.965,1389,159,0
2024-12-30 03:00:00,2623.93,2625.254,2623.161,2624.787,1359,159,0
2024-12-30 03:15:00,2624.861,2628.138,2624.489,2627.077,1223,159,0
2024-12-30 03:30:00,2627.077,2628.104,2626.752,2626.926,962,160,0
2024-12-30 03:45:00,2626.932,2627.381,2625.465,2626.579,961,159,0
2024-12-30 04:00:00,2626.567,2626.567,2623.317,2623.485,826,160,0
2024-12-30 04:15:00,2623.488,2624.727,2623.261,2623.578,738,159,0
2024-12-30 04:30:00,2623.609,2623.73,2621.488,2622.609,830,159,0
2024-12-30 04:45:00,2622.6,2623.563,2621.508,2622.243,1235,159,0
2024-12-30 05:00:00,2622.205,2623.591,2621.673,2623.341,1019,160,0
2024-12-30 05:15:00,2623.319,2624.192,2622.393,2622.563,975,159,0
2024-12-30 05:30:00,2622.515,2622.662,2620.479,2622.16,1611,160,0
2024-12-30 05:45:00,2622.136,2623.819,2621.38,2623.748,1196,160,0
2024-12-30 06:00:00,2623.708,2624.674,2622.75,2622.913,1332,160,0
2024-12-30 06:15:00,2622.913,2623.421,2621.877,2623.036,1179,160,0
2024-12-30 06:30:00,2623.082,2623.082,2619.786,2620.159,1411,159,0
2024-12-30 06:45:00,2620.176,2620.176,2618.319,2619.131,1598,159,0
2024-12-30 07:00:00,2619.098,2619.889,2616.893,2619.016,1362,159,0
2024-12-30 07:15:00,2619.019,2620.017,2618.636,2619.027,1261,160,0
2024-12-30 07:30:00,2619.03,2619.302,2616.586,2616.88,1302,160,0
2024-12-30 07:45:00,2616.92,2617.698,2615.813,2616.784,1267,160,0
2024-12-30 08:00:00,2616.751,2617.491,2615.192,2615.423,1342,159,0
2024-12-30 08:15:00,2615.405,2615.955,2614.547,2615.139,1527,159,0
2024-12-30 08:30:00,2615.147,2616.028,2613.398,2613.699,1413,159,0
2024-12-30 08:45:00,2613.714,2614.189,2609.234,2611.875,2339,159,0
2024-12-30 09:00:00,2611.935,2613.557,2611.404,2613.183,1361,160,0
2024-12-30 09:15:00,2613.188,2616.528,2613.049,2616.312,1367,160,0
2024-12-30 09:30:00,2616.35,2617.52,2612.928,2613.025,1718,159,0
2024-12-30 09:45:00,2613.02,2614.55,2611.995,2612.82,1500,159,0
2024-12-30 10:00:00,2612.823,2614.849,2612.469,2614.168,1306,159,0
2024-12-30 10:15:00,2614.131,2615.243,2613.767,2614.379,1264,159,0
2024-12-30 10:30:00,2614.339,2614.609,2611.534,2612.491,1534,159,0
2024-12-30 10:45:00,2612.542,2613.059,2610.515,2610.564,1179,159,0
2024-12-30 11:00:00,2610.529,2614.201,2609.092,2613.005,1546,159,0
2024-12-30 11:15:00,2612.978,2616.594,2612.827,2615.989,1240,159,0
2024-12-30 11:30:00,2615.964,2618.484,2614.396,2618.313,1731,160,0
2024-12-30 11:45:00,2618.318,2618.71,2616.152,2616.332,1130,159,0
2024-12-30 12:00:00,2616.332,2618.486,2615.731,2617.988,1117,159,0
2024-12-30 12:15:00,2617.973,2618.66,2615.666,2618.283,1177,160,0
2024-12-30 12:30:00,2618.307,2620.136,2617.473,2618.87,1348,159,0
2024-12-30 12:45:00,2618.847,2622.467,2618.723,2621.556,1212,160,0
2024-12-30 13:00:00,2621.529,2622.469,2618.952,2619.163,2104,159,0
2024-12-30 13:15:00,2619.11,2622.635,2617.892,2621.805,2496,159,0
2024-12-30 13:30:00,2621.833,2622.365,2612.402,2613.199,3074,159,0
2024-12-30 13:45:00,2613.249,2614.44,2606.416,2606.716,3319,159,0
2024-12-30 14:00:00,2606.679,2612.193,2605.349,2611.849,3060,159,0
2024-12-30 14:15:00,2611.885,2613.805,2611.257,2612.37,2072,160,0
2024-12-30 14:30:00,2612.402,2612.402,2605.442,2606.35,3107,159,0
2024-12-30 14:45:00,2606.378,2612.051,2606.357,2611.517,3168,160,0
2024-12-30 15:00:00,2611.55,2611.717,2600.834,2603.882,3916,159,0
2024-12-30 15:15:00,2603.919,2605.928,2602.378,2602.922,3296,159,0
2024-12-30 15:30:00,2602.898,2603.736,2599.597,2602.538,3639,159,0
2024-12-30 15:45:00,2602.497,2604.368,2600.824,2601.599,2969,159,0
2024-12-30 16:00:00,2601.613,2602.795,2599.961,2600.356,2461,159,0
2024-12-30 16:15:00,2600.313,2601.623,2596.074,2596.427,2511,159,0
2024-12-30 16:30:00,2596.485,2600.724,2596.485,2600.594,2298,159,0
2024-12-30 16:45:00,2600.559,2600.861,2598.79,2599.729,2009,159,0
2024-12-30 17:00:00,2599.781,2603.706,2599.781,2603.161,2146,160,0
2024-12-30 17:15:00,2603.196,2603.934,2601.573,2603.276,1806,159,0
2024-12-30 17:30:00,2603.217,2603.837,2601.374,2602.224,1682,159,0
2024-12-30 17:45:00,2602.264,2605.558,2602.159,2605.141,1707,159,0
2024-12-30 18:00:00,2605.181,2605.508,2604.031,2604.81,1764,160,0
2024-12-30 18:15:00,2604.83,2606.415,2603.659,2605.053,1672,159,0
2024-12-30 18:30:00,2605.091,2605.796,2603.4,2604.49,1427,159,0
2024-12-30 18:45:00,2604.44,2606.731,2604.13,2606.125,1119,159,0
2024-12-30 19:00:00,2606.12,2606.567,2604.644,2604.946,1272,159,0
2024-12-30 19:15:00,2604.963,2605.631,2603.638,2604.372,1309,159,0
2024-12-30 19:30:00,2604.383,2607.22,2604.134,2607.021,1295,159,0
2024-12-30 19:45:00,2607.02,2608.39,2606.248,2607.122,1183,160,0
2024-12-30 20:00:00,2607.169,2608.242,2606.437,2607.598,1229,160,0
2024-12-30 20:15:00,2607.648,2609.526,2607.383,2608.094,1278,159,0
2024-12-30 20:30:00,2608.094,2609.155,2607.428,2608.67,1260,159,0
2024-12-30 20:45:00,2608.637,2609.335,2607.461,2607.789,1327,160,0
2024-12-30 21:00:00,2607.816,2608.031,2606.93,2607.125,708,160,0
2024-12-30 21:15:00,2607.161,2607.941,2606.715,2607.747,516,160,0
2024-12-30 21:30:00,2607.751,2607.944,2606.577,2607.162,447,160,0
2024-12-30 21:45:00,2607.101,2607.278,2605.828,2606.303,460,160,0
2024-12-30 23:00:00,2606.636,2606.751,2604.107,2604.322,678,160,0
2024-12-30 23:15:00,2604.323,2604.937,2603.86,2604.66,488,160,0
2024-12-30 23:30:00,2604.658,2606.4,2604.641,2606.152,503,159,0
2024-12-30 23:45:00,2606.152,2607.325,2606.152,2606.677,560,160,0
2024-12-31 00:00:00,2606.717,2606.875,2605.116,2605.317,525,160,0
2024-12-31 00:15:00,2605.279,2607.203,2605.003,2606.891,492,159,0
2024-12-31 00:30:00,2606.896,2607.444,2606.397,2606.806,659,159,0
2024-12-31 00:45:00,2606.82,2608.673,2606.66,2607.725,710,160,0
2024-12-31 01:00:00,2607.693,2608.115,2606.657,2607.687,1463,160,0
2024-12-31 01:15:00,2607.686,2610.236,2607.686,2610.194,1153,159,0
2024-12-31 01:30:00,2610.222,2611.589,2608.988,2609.541,1604,160,0
2024-12-31 01:45:00,2609.504,2610.117,2608.155,2608.962,1537,160,0
2024-12-31 02:00:00,2608.951,2609.631,2607.999,2608.257,1314,159,0
2024-12-31 02:15:00,2608.283,2609.536,2608.096,2609.146,855,160,0
2024-12-31 02:30:00,2609.134,2609.485,2608.19,2608.528,1032,159,0
2024-12-31 02:45:00,2608.495,2608.495,2606.852,2607.117,927,160,0
2024-12-31 03:00:00,2607.055,2607.404,2605.385,2607.095,1308,159,0
2024-12-31 03:15:00,2607.028,2607.591,2606.394,2607.11,1079,160,0
2024-12-31 03:30:00,2607.097,2607.519,2605.477,2605.704,775,159,0
