time,Open,High,Low,Close,Volume,spread,RealVolume
2023-03-16 20:00:00,1920.514,1920.813,1918.466,1919.228,2258,200,0
2023-03-16 22:00:00,1919.406,1920.583,1919.159,1920.002,1373,200,0
2023-03-16 23:00:00,1920.012,1922.06,1919.558,1921.294,1988,200,0
2023-03-17 00:00:00,1921.306,1922.381,1918.414,1919.478,4053,200,0
2023-03-17 01:00:00,1919.511,1922.762,1918.196,1922.762,4336,200,0
2023-03-17 02:00:00,1922.763,1928.802,1922.106,1927.326,4105,200,0
2023-03-17 03:00:00,1927.343,1929.655,1927.076,1927.635,3711,200,0
2023-03-17 04:00:00,1927.653,1930.978,1927.209,1930.921,2865,200,0
2023-03-17 05:00:00,1930.951,1932.827,1929.056,1929.452,3558,200,0
2023-03-17 06:00:00,1929.442,1934.278,1927.976,1932.397,4149,200,0
2023-03-17 07:00:00,1932.363,1933.646,1928.967,1930.282,5883,200,0
2023-03-17 08:00:00,1930.312,1931.463,1927.331,1928.644,5602,200,0
2023-03-17 09:00:00,1928.666,1932.882,1928.111,1932.213,4146,200,0
2023-03-17 10:00:00,1932.216,1933.43,1929.661,1930.647,4040,200,0
2023-03-17 11:00:00,1930.619,1936.986,1929.25,1935.014,5570,200,0
2023-03-17 12:00:00,1935.049,1945.868,1934.916,1944.965,10412,200,0
2023-03-17 13:00:00,1944.936,1952.156,1944.352,1950.699,13065,200,0
2023-03-17 14:00:00,1950.702,1964.892,1949.703,1962.248,14298,200,0
2023-03-17 15:00:00,1962.217,1964.508,1955.71,1959.269,11878,200,0
2023-03-17 16:00:00,1959.3,1962.391,1955.282,1961.794,7917,200,0
2023-03-17 17:00:00,1961.826,1975.102,1961.421,1972.862,9306,200,0
2023-03-17 18:00:00,1972.831,1987.718,1970.34,1983.606,14533,200,0
2023-03-17 19:00:00,1983.574,1984.668,1973.75,1976.229,11911,200,0
2023-03-17 20:00:00,1976.27,1988.311,1975.236,1988.129,5883,200,0
2023-03-19 22:00:00,1985.925,1988.132,1975.037,1977.27,7970,200,0
2023-03-19 23:00:00,1977.3,1979.566,1975.918,1976.936,3991,200,0
2023-03-20 00:00:00,1976.968,1978.387,1971.854,1972.065,6054,200,0
2023-03-20 01:00:00,1972.082,1972.624,1968.114,1969.611,7875,200,0
2023-03-20 02:00:00,1969.644,1975.431,1969.208,1974.833,4649,200,0
2023-03-20 03:00:00,1974.808,1975.407,1972.501,1973.311,4123,200,0
2023-03-20 04:00:00,1973.308,1975.465,1972.97,1974.839,3395,200,0
2023-03-20 05:00:00,1974.83,1988.605,1974.419,1988.068,4765,200,0
2023-03-20 06:00:00,1988.108,1993.065,1981.862,1988.606,11545,200,0
2023-03-20 07:00:00,1988.637,2009.668,1988.637,2003.415,15130,200,0
2023-03-20 08:00:00,2003.384,2006.137,1995.35,1996.314,13381,200,0
2023-03-20 09:00:00,1996.3,1999.337,1983.911,1984.895,11009,200,0
2023-03-20 10:00:00,1984.865,1988.561,1973.704,1980.674,12233,200,0
2023-03-20 11:00:00,1980.642,1985.944,1979.056,1983.78,8031,200,0
2023-03-20 12:00:00,1983.812,1986.561,1972.45,1974.487,12247,200,0
2023-03-20 13:00:00,1974.477,1984.82,1974.477,1977.925,17899,200,0
2023-03-20 14:00:00,1977.955,1978.201,1965.507,1970.65,14920,200,0
2023-03-20 15:00:00,1970.687,1973.792,1967.18,1973.763,10511,200,0
2023-03-20 16:00:00,1973.73,1980.919,1972.931,1974.749,9155,200,0
2023-03-20 17:00:00,1974.78,1979.039,1974.159,1977.498,6256,200,0
2023-03-20 18:00:00,1977.529,1984.057,1976.146,1983.771,5551,200,0
2023-03-20 19:00:00,1983.735,1984.349,1977.037,1977.152,6006,200,0
2023-03-20 20:00:00,1977.17,1979.457,1977.17,1978.836,2604,200,0
2023-03-20 22:00:00,1978.876,1980.021,1978.11,1978.273,1236,200,0
2023-03-20 23:00:00,1978.27,1978.948,1976.241,1976.585,2320,200,0
2023-03-21 00:00:00,1976.581,1982.562,1975.242,1980.38,4155,200,0
2023-03-21 01:00:00,1980.35,1982.846,1979.251,1980.094,4664,200,0
2023-03-21 02:00:00,1980.077,1984.507,1979.006,1983.31,3588,200,0
2023-03-21 03:00:00,1983.278,1985.121,1981.963,1983.76,3101,200,0
2023-03-21 04:00:00,1983.756,1983.756,1981.03,1981.373,2756,200,0
2023-03-21 05:00:00,1981.404,1982.786,1979.991,1982.452,3227,200,0
2023-03-21 06:00:00,1982.451,1983.175,1971.654,1973.299,5140,200,0
2023-03-21 07:00:00,1973.265,1978.746,1970.255,1970.316,7881,200,0
2023-03-21 08:00:00,1970.286,1970.819,1962.639,1966.298,8709,200,0
2023-03-21 09:00:00,1966.267,1969.806,1965.413,1968.908,4960,200,0
2023-03-21 10:00:00,1968.942,1969.385,1964.318,1968.704,5101,200,0
2023-03-21 11:00:00,1968.666,1969.277,1965.782,1966.283,5575,200,0
2023-03-21 12:00:00,1966.285,1967.068,1960.304,1963.565,8185,200,0
2023-03-21 13:00:00,1963.532,1965.796,1952.04,1952.681,13525,200,0
2023-03-21 14:00:00,1952.802,1954.938,1945.233,1953.038,16143,200,0
2023-03-21 15:00:00,1953.004,1953.182,1943.125,1948.149,10587,200,0
2023-03-21 16:00:00,1948.115,1948.97,1939.866,1944.29,8289,200,0
2023-03-21 17:00:00,1944.294,1944.841,1936.484,1941.422,8231,200,0
2023-03-21 18:00:00,1941.457,1942.147,1935.343,1936.591,5231,200,0
2023-03-21 19:00:00,1936.633,1940.697,1935.983,1940.163,4748,200,0
2023-03-21 20:00:00,1940.195,1940.752,1939.324,1940.457,2101,200,0
2023-03-21 22:00:00,1939.72,1942.488,1939.31,1941.065,1572,200,0
2023-03-21 23:00:00,1941.095,1943.918,1941.095,1943.106,2459,200,0
2023-03-22 00:00:00,1943.074,1944.654,1942.305,1943.398,3262,200,0
2023-03-22 01:00:00,1943.368,1946.169,1942.83,1943.916,4955,200,0
2023-03-22 02:00:00,1943.885,1943.885,1938.863,1939.472,4674,200,0
2023-03-22 03:00:00,1939.442,1941.828,1938.167,1939.602,4159,200,0
2023-03-22 04:00:00,1939.574,1939.992,1937.903,1939.277,2594,200,0
2023-03-22 05:00:00,1939.282,1941.163,1937.998,1939.76,3771,200,0
2023-03-22 06:00:00,1939.762,1943.485,1939.042,1942.371,4089,200,0
2023-03-22 07:00:00,1942.403,1942.802,1934.107,1939.791,7664,200,0
2023-03-22 08:00:00,1939.759,1945.256,1939.579,1941.849,6350,200,0
2023-03-22 09:00:00,1941.879,1945.611,1941.85,1944.073,4931,200,0
2023-03-22 10:00:00,1944.06,1945.28,1940.166,1942.657,4803,200,0
2023-03-22 11:00:00,1942.659,1943.455,1939.764,1942.411,4668,200,0
2023-03-22 12:00:00,1942.414,1943.435,1937.051,1937.488,7371,200,0
2023-03-22 13:00:00,1937.452,1944.367,1937.357,1942.864,8827,200,0
2023-03-22 14:00:00,1942.898,1951.57,1942.556,1950.596,8572,200,0
2023-03-22 15:00:00,1950.566,1951.888,1946.584,1947.214,7122,200,0
2023-03-22 16:00:00,1947.228,1949.801,1945.612,1949.069,4688,200,0
2023-03-22 17:00:00,1949.035,1950.798,1945.048,1945.93,5873,200,0
2023-03-22 18:00:00,1946.002,1978.802,1946.002,1970.91,29728,200,0
2023-03-22 19:00:00,1970.877,1975.317,1954.145,1972.71,24912,200,0
2023-03-22 20:00:00,1972.678,1975.103,1966.885,1969.644,4861,200,0
2023-03-22 22:00:00,1969.647,1969.647,1964.52,1965.539,3450,200,0
2023-03-22 23:00:00,1965.55,1970.143,1965.55,1969.706,3357,200,0
2023-03-23 00:00:00,1969.755,1973.716,1969.651,1972.852,5311,200,0
2023-03-23 01:00:00,1972.855,1973.118,1966.317,1969.047,7028,200,0
2023-03-23 02:00:00,1969.043,1976.14,1968.857,1975.259,5007,200,0
2023-03-23 03:00:00,1975.227,1977.588,1973.297,1976.875,4933,200,0
